County,Venue,VenueLatitude,VenueLongitude,VenueCategory
"Dallas County, Texas",Expressions Chiropractic & Rehab Dallas,32.785231,-96.80079,['Chiropractor']
"Dallas County, Texas",Jennifer L Scott DDS,32.642627000000005,-96.878893,"[""Dentist's Office""]"
"Dallas County, Texas",Preston Hollow Dental Care,32.908414,-96.805638,"[""Dentist's Office""]"
"Dallas County, Texas","Kirk Hampton DDS, FAGD",32.898658000000005,-96.700929,"[""Dentist's Office""]"
"Dallas County, Texas",Texas Presbyterian Hospital Emergency Room,32.88072325436445,-96.76262945537968,['Emergency Room']
"Dallas County, Texas",Dr Frank Rosales DDS,32.92350640278303,-96.79593108338139,"[""Dentist's Office""]"
"Dallas County, Texas",MINT dentistry - Desoto,32.60376259164818,-96.8299663066864,"[""Dentist's Office""]"
"Dallas County, Texas",WW (Weight Watchers),32.908414,-96.805638,['Weight Loss Center']
"Dallas County, Texas",Erickson Dental,32.86594156994611,-96.94373968491453,"[""Dentist's Office""]"
"Dallas County, Texas",Dr. Kent Howze,32.59693319275162,-96.85741976448028,"[""Dentist's Office""]"
"Dallas County, Texas",Kelly Halverson DDS FAGD,32.9315963,-96.7088394,"[""Dentist's Office""]"
"Dallas County, Texas",Charlton Methodist ER,32.64588799944187,-96.87736772404085,['Emergency Room']
"Dallas County, Texas",The Health Collective,32.895688,-96.768502,['Chiropractor']
"Dallas County, Texas",The Joint Chiropractic,32.83261431161218,-96.70142445407943,['Chiropractor']
"Dallas County, Texas",The Joint Chiropractic,32.8643699,-96.7745696,['Chiropractor']
"Dallas County, Texas",Dallas Medical Center Emergency Room,32.91560057399939,-96.86895044262778,['Emergency Room']
"Dallas County, Texas",Meadows Chiropractic,32.8796,-96.76644,['Chiropractor']
"Dallas County, Texas",The Joint Chiropractic,32.8775511,-96.73375879999999,['Chiropractor']
"Dallas County, Texas",Dr. Z Chiropractic and Rehab Clinic,32.904810999999995,-96.71728,['Chiropractor']
"Dallas County, Texas",CityVet,32.806722995307254,-96.81165282292265,['Veterinarian']
"Dallas County, Texas",Warby Parker Classroom,32.81246,-96.77546,['Optical Shop']
"Dallas County, Texas",PetSmart,32.85436965620344,-96.7687852541069,['Pet Store']
"Dallas County, Texas",Warby Parker,32.86948891982426,-96.77373174775275,['Optical Shop']
"Dallas County, Texas",PetSmart,32.91295870817641,-96.81727088159388,['Pet Store']
"Dallas County, Texas",VCA Animal Hospital,32.836228,-96.953625,['Veterinarian']
"Dallas County, Texas",Rutherford Veterinary Hospital,32.783938757315994,-96.76421064773248,['Veterinarian']
"Dallas County, Texas",City Doc Uptown Urgent Care,32.800031088353485,-96.80104585738918,['Urgent Care Center']
"Dallas County, Texas",CityVet,32.80222917800257,-96.80142043257372,['Veterinarian']
"Dallas County, Texas",Metro Paws Animal Hospital - Oak Cliff,32.76874882709451,-96.83829469834501,['Veterinarian']
"Dallas County, Texas",Envy Eye Care,32.815058,-96.800885,['Eye Doctor']
"Dallas County, Texas",MedSpring Urgent Care - Knox Henderson,32.822790999999995,-96.786159,['Urgent Care Center']
"Dallas County, Texas",CityVet White Rock,32.811806,-96.731038,['Veterinarian']
"Dallas County, Texas",Hillside Veterinary Clinic,32.83615719827095,-96.75924497916931,['Veterinarian']
"Dallas County, Texas",East Dallas Veterinary Clinic,32.81142494450053,-96.7026251849172,['Veterinarian']
"Dallas County, Texas",MedSpring Urgent Care - Upper Greenville,32.846940999999994,-96.769715,['Urgent Care Center']
"Dallas County, Texas",Medallion Animal Clinic,32.856829,-96.75236,['Veterinarian']
"Dallas County, Texas",Lovers Lane Animal,32.8509521484375,-96.8303680419922,['Veterinarian']
"Dallas County, Texas",Visionworks,32.862768,-96.752617,['Optical Shop']
"Dallas County, Texas",Vizual Eyes,32.86299354553983,-96.74373573580583,['Eye Doctor']
"Dallas County, Texas",Visionworks - Northpark Center,32.869343,-96.772219,['Optical Shop']
"Dallas County, Texas",Eye 2 Eye Vision,32.843920000000004,-96.68911800000001,['Eye Doctor']
"Dallas County, Texas",Casa Linda Animal Clinic,32.85005862481649,-96.68196913655338,['Veterinarian']
"Dallas County, Texas",White Rock Animal Hospital,32.863679,-96.682408,['Veterinarian']
"Dallas County, Texas",Key-Whitman Eye Center,32.903668,-96.76823,['Eye Doctor']
"Dallas County, Texas",Abrams Forest Veterinary Clinic,32.90726684042379,-96.73719904289128,['Veterinarian']
"Dallas County, Texas",Summertree Animal Clinic,32.91577,-96.817479,['Veterinarian']
"Dallas County, Texas",See Clear Eye Care,32.919587,-96.766994,['Eye Doctor']
"Dallas County, Texas",Lake Ray Hubbard Emergency Pet Care Center,32.827933735826434,-96.59618907609992,['Veterinarian']
"Collin County, Texas",Baylor Scott & White Medical Center - McKinney,33.22134338,-96.68231198,['Medical Center']
"Collin County, Texas",Carter BloodCare,33.10205777249303,-96.70133682512115,['Medical Center']
"Collin County, Texas",Methodist Richardson Medical Group,32.99612741227267,-96.66599435719654,['Medical Center']
"Collin County, Texas",Medical Center of McKinney,33.160291654044045,-96.63704664397319,['Medical Center']
"Collin County, Texas",Village Health Partners – Independence Medical Village,33.08803322077791,-96.7483602625656,"[""Doctor's Office""]"
"Collin County, Texas",Rosemore Eye Care,33.08497399043259,-96.7921354898955,['Optical Shop']
"Collin County, Texas",CVS pharmacy,33.05955396118348,-96.73368209974501,['Pharmacy']
"Collin County, Texas",DIGESTIVE HEALTH ASSOCIATES,33.160472999999996,-96.634399,"[""Doctor's Office""]"
"Collin County, Texas",LabCorp,33.160959878440735,-96.63427417500112,['Medical Center']
"Collin County, Texas",Collin County Health Care Bldg.,33.205133000000004,-96.61326899999999,['Medical Center']
"Collin County, Texas",Medical Center of McKinney - Wysong Campus,33.19737497763115,-96.64006626878304,['Medical Center']
"Collin County, Texas",Texas Oncology,33.15979254963198,-96.63883483174794,['Medical Center']
"Collin County, Texas",Preferred Imaging,33.21565835461462,-96.63426373908797,['Medical Center']
"Collin County, Texas",MinuteClinic,33.123738794295996,-96.66180480868776,['Medical Center']
"Collin County, Texas",CareNow,33.20455001352891,-96.63942217826843,['Medical Center']
"Collin County, Texas",McKinney Medical Arts Center,33.161008,-96.634145,"[""Doctor's Office""]"
"Collin County, Texas",Smart Health & Wellness Center - Primary Care Physicians - Psychiatry - Neurology - Mckinney,33.1428151,-96.70709289999999,['Medical Center']
"Collin County, Texas",Envision Imaging of Allen,33.114270040703346,-96.67589760879719,['Medical Center']
"Collin County, Texas",Craig Ranch Surgery Center,33.1316829463546,-96.7172619903255,['Medical Center']
"Collin County, Texas",Texas Vision & Laser Center,33.198237,-96.64995,"[""Doctor's Office""]"
"Collin County, Texas",New Horizons,33.158447265625,-96.63462829589844,"[""Doctor's Office""]"
"Collin County, Texas",380 West Animal Hospital,33.217659999999995,-96.675949,['Medical Center']
"Collin County, Texas",dallas nephrology,33.1596726,-96.6371326,"[""Doctor's Office""]"
"Collin County, Texas",Village Health Partners – McKinney Medical Village,33.1752454,-96.7138074,['Medical Center']
"Collin County, Texas",Brookdale Stonebridge Ranch,33.18648634477344,-96.71283692121506,['Assisted Living']
"Collin County, Texas",Garnet Hill,33.035587188705186,-96.5943281837584,['Medical Center']
"Collin County, Texas",Target Optical,33.12344060667029,-96.66195474458533,"[""Doctor's Office""]"
"Collin County, Texas",Express family clinic,33.14238479999999,-96.6755821,"[""Doctor's Office""]"
"Collin County, Texas",Texas Oncology,33.114400259198746,-96.76921114103288,['Medical Center']
"Collin County, Texas","Leslie Campbell, DPM",33.116635339498124,-96.67421963783558,"[""Doctor's Office""]"
"Collin County, Texas","J. Carruthers, MD",33.116026,-96.675179,"[""Doctor's Office""]"
"Collin County, Texas",Allen Sports And Spine Care,33.113656,-96.6752119,"[""Doctor's Office""]"
"Collin County, Texas",Skin Specialists Of Allen,33.11369978592089,-96.67658891267848,"[""Doctor's Office""]"
"Collin County, Texas",4 The Health of It,33.111538,-96.679919,"[""Doctor's Office""]"
"Collin County, Texas",Advanced Foot And Ankle Center,33.198137,-96.69031899999999,"[""Doctor's Office""]"
"Collin County, Texas",ENTTex,33.1740945,-96.70469969999999,"[""Doctor's Office""]"
"Collin County, Texas",Kroger Pharmacy,33.11580811367808,-96.64980235727853,['Pharmacy']
"Collin County, Texas",Dermatology Specialists of McKinney,33.22115037638489,-96.68098145560867,"[""Doctor's Office""]"
"Collin County, Texas",Baylor Medical Center Physician's Building,33.22115956145048,-96.68211789543386,"[""Doctor's Office""]"
"Collin County, Texas",Modern Family Vision,33.10220399372919,-96.68376660226467,"[""Doctor's Office""]"
"Collin County, Texas",Baylor Family Medicine at McKinney,33.221306,-96.682124,"[""Doctor's Office""]"
"Collin County, Texas",Kroger Pharmacy,33.038688535849914,-96.73499356023967,['Pharmacy']
"Collin County, Texas",Dr. Steven Overn,33.19971799850464,-96.701195,"[""Doctor's Office""]"
"Collin County, Texas",Childrens Choice Pediatrics,33.198828999999996,-96.704371,"[""Doctor's Office""]"
"Collin County, Texas",McKinney Family Medicine,33.17477027001741,-96.71817736386241,"[""Doctor's Office""]"
"Collin County, Texas",Richardson Regional Cancer Center,32.996534119483584,-96.66842436013914,['Medical Center']
"Collin County, Texas",Precision Vascular,33.1318695,-96.7171882,"[""Doctor's Office""]"
"Collin County, Texas",Alpha Orthopedics,33.13298673789688,-96.7185565748595,"[""Doctor's Office""]"
"Collin County, Texas",Texas Medical Diagnostics,33.080169,-96.797617,['Medical Center']
"Collin County, Texas",Kroger Pharmacy,33.082718,-96.64466999999999,['Medical Supply Store']
"Collin County, Texas",LabCorp,32.996117,-96.667785,['Medical Center']
"Collin County, Texas",Centennial Medical Pavilion II,33.11447738311345,-96.76953848945992,"[""Doctor's Office""]"
"Collin County, Texas",Healing Care Pediatrics,33.11459361797976,-96.76976269140158,"[""Doctor's Office""]"
"Collin County, Texas",North Texas Dermatology,33.05441485245292,-96.77151178194521,['Medical Center']
"Collin County, Texas",Centennial Medical Pavilion I,33.113687165344615,-96.7693874835454,"[""Doctor's Office""]"
"Collin County, Texas",Legacy ER,33.116135,-96.700055,['Emergency Room']
"Collin County, Texas",lifepath systems,33.075055829241805,-96.70967095148974,"[""Doctor's Office""]"
"Collin County, Texas",Centennial Pediatrics,33.123681193473885,-96.749836653471,"[""Doctor's Office""]"
"Collin County, Texas",Kroger Pharmacy,33.17717563642626,-96.73533529043198,['Pharmacy']
"Collin County, Texas",Taylor Drug & Medical,33.0400247,-96.7153738,['Hospital']
"Collin County, Texas",Foot & Ankle Center of Frisco,33.122958,-96.768122,"[""Doctor's Office""]"
"Collin County, Texas",Collin County Pediatrics - Dr. Jay Schwartz,33.121827,-96.76875,"[""Doctor's Office""]"
"Collin County, Texas",Health Central Women's Care,33.114033,-96.77058000000001,"[""Doctor's Office""]"
"Collin County, Texas",Baylor Family Medical Center at Murphy,33.01218955922622,-96.62444770968506,"[""Doctor's Office""]"
"Collin County, Texas","Allergy & Asthma Center, Adults & Children, Aly El-Hag, MD, PhD, FAAAAI, FACAAI",33.1006106,-96.7721516,"[""Doctor's Office""]"
"Collin County, Texas",Kaplan Pediatrics,33.081213,-96.798633,"[""Doctor's Office""]"
"Collin County, Texas",Texas Child Neurology,33.100609999999996,-96.772824,"[""Doctor's Office""]"
"Collin County, Texas",Independence Medical Center,33.056462127708805,-96.75109999810932,"[""Doctor's Office""]"
"Collin County, Texas",Fusion Family Consulting,33.0233247,-96.7157771,"[""Doctor's Office""]"
"Collin County, Texas",Texas Health Presbyterian Hospital Allen,33.11619760012285,-96.67329208053798,['Hospital']
"Collin County, Texas",Texas Health Presbyterian MOB 2,33.11640548706055,-96.67422485351562,['Hospital']
"Collin County, Texas",Legacy Pediatrics Dr. Rhonda Merchant,33.069901,-96.779861,"[""Doctor's Office""]"
"Collin County, Texas",North Texas Dermatology,33.0011186394893,-96.68539201757928,"[""Doctor's Office""]"
"Collin County, Texas",Family Audiology,33.057241,-96.774007,"[""Doctor's Office""]"
"Collin County, Texas",DFW Asthma & Allergy Center PLLC,33.087905,-96.7976149,"[""Doctor's Office""]"
"Collin County, Texas",Regional Plastic Surgery Center,32.990553999999996,-96.665898,"[""Doctor's Office""]"
"Collin County, Texas",Frisco Eye Associates,33.1388868692711,-96.81835578983423,"[""Doctor's Office""]"
"Collin County, Texas",The Pain Relief Center,33.08136427,-96.79796537,"[""Doctor's Office""]"
"Collin County, Texas",Kroger Pharmacy,33.015215,-96.655068,['Medical Supply Store']
"Collin County, Texas",Craig Ranch Hospital,33.142921020653574,-96.70756404325634,['Hospital']
"Collin County, Texas",Kroger Pharmacy,33.0088554,-96.5758769,['Pharmacy']
"Collin County, Texas",Brady Chiropractic,33.040192,-96.734702,['Chiropractor']
"Collin County, Texas",Express Chiropractic of Frisco,33.117909,-96.799963,['Chiropractor']
"Collin County, Texas",Eye & Vision,32.99872997,-96.66287787,['Optical Shop']
"Collin County, Texas",Centennial Medical Center,33.11473233678906,-96.77085303566895,['Hospital']
"Collin County, Texas",Kroger Pharmacy,33.249900519733785,-96.78218820369949,['Pharmacy']
"Collin County, Texas",Taylor Family Chiropractic,33.128315,-96.809485,['Chiropractor']
"Collin County, Texas",PAM Rehabilitation Hospital of Allen,33.113039,-96.67648,['Rehab Center']
"Collin County, Texas",Baylor Scott & White Medical Center - Centennial,33.1142743,-96.7708937,['Hospital']
"Collin County, Texas",LabCorp,33.16167,-96.63552,['Medical Lab']
"Collin County, Texas",Costco Pharmacy,33.0446196826814,-96.69913993708312,['Pharmacy']
"Collin County, Texas",CareNow,33.1252526,-96.8047533,['Urgent Care Center']
"Collin County, Texas",CareNow,33.05704655165907,-96.76796011161514,['Urgent Care Center']
"Collin County, Texas",Summer Smiles Dental and Orthodontics,33.129315000000005,-96.67298100000001,"[""Dentist's Office""]"
"Collin County, Texas","ER @ Medical Center, McKinney",33.1605452312646,-96.63666155374513,['Emergency Room']
"Collin County, Texas",Dr. Ross Miller,33.11573989420018,-96.67705481538829,"[""Dentist's Office""]"
"Collin County, Texas",New Horizons Center for Healing,33.158477783203125,-96.63456726074219,['Mental Health Office']
"Collin County, Texas",Victor Sigoda Orthodontics,33.174795,-96.717675,"[""Dentist's Office""]"
"Collin County, Texas",Allen Family Dental,33.115776254322114,-96.70639553491371,"[""Dentist's Office""]"
"Collin County, Texas",Allen Pediatric Dentistry,33.10284387622248,-96.6989256865387,"[""Dentist's Office""]"
"Collin County, Texas",Texas Pediatric Dentistry,33.16808879,-96.73214248,"[""Dentist's Office""]"
"Collin County, Texas",Jensen Orthodontic Arts,33.168118605084814,-96.7323445036007,"[""Dentist's Office""]"
"Collin County, Texas",Avant Dentistry,33.07014566277217,-96.71136357647279,"[""Dentist's Office""]"
"Collin County, Texas",Legacy ER & Urgent Care,33.173871723011,-96.73341877747886,['Emergency Room']
"Collin County, Texas",Woodbridge Dental Group and Orthodontics,33.010664,-96.591463,"[""Dentist's Office""]"
"Collin County, Texas",Mint Dentistry - Frisco,33.116723,-96.80621,"[""Dentist's Office""]"
"Collin County, Texas",CareNow,33.101268079085514,-96.6962930560112,['Urgent Care Center']
"Collin County, Texas",Dr James Jensen,33.05319640147387,-96.76924138827671,"[""Dentist's Office""]"
"Collin County, Texas","Dr. Edwin A. McDonald, DDS",33.05322831849559,-96.76955624919086,"[""Dentist's Office""]"
"Collin County, Texas",Child's Path,33.151224808762066,-96.80718180399161,['Mental Health Office']
"Collin County, Texas",Keystone Chiropractic,33.0948217,-96.80336740000001,['Chiropractor']
"Collin County, Texas",The Joint Chiropractic,32.998697,-96.6980419,['Chiropractor']
"Collin County, Texas",PetSmart,33.124642,-96.659702,['Pet Store']
"Collin County, Texas",PetSmart,33.213386,-96.6400352,['Pet Store']
"Collin County, Texas",McKinney Animal Hospital,33.173637,-96.678977,['Veterinarian']
"Collin County, Texas",Custer McDermott Animal Hospital,33.1030352,-96.7338816,['Veterinarian']
"Collin County, Texas",Banfield Pet Hospital,33.038472,-96.701598,['Veterinarian']
"Collin County, Texas",King Animal Clinic,33.214960999999995,-96.618527,['Veterinarian']
"Collin County, Texas",Lucas Veterinary Hospital,33.094882728439316,-96.59335760526076,['Veterinarian']
"Collin County, Texas",Visionworks,33.127302,-96.729705,['Optical Shop']
"Collin County, Texas",Meadow Brook Animal Hospital,33.188513792596005,-96.73386759154921,['Veterinarian']
"Collin County, Texas",Emergency Vet Hospital Of Collin County,33.119494452183446,-96.73332003037714,['Veterinarian']
"Collin County, Texas",Alma Animal Hospital,33.0856439,-96.7120419,['Veterinarian']
"Collin County, Texas",Melissa Animal Hospital,33.282441999999996,-96.574936,['Veterinarian']
"Collin County, Texas",Collin County Veterinary Imaging Center,33.121852000000004,-96.751822,['Veterinarian']
"Collin County, Texas",High Point Animal Hospital,33.05631528674488,-96.7105638889041,['Veterinarian']
"Collin County, Texas",Brooks Eye Associates,33.1146867,-96.7599134,['Eye Doctor']
"Collin County, Texas",Parker Road Veterinary Hospital,33.027513699458815,-96.54575701492573,['Veterinarian']
"Collin County, Texas",Sinai Urgent Care,33.01193783,-96.6075374,['Urgent Care Center']
"Collin County, Texas",North Plano Animal Hospital,33.0723629,-96.7516764,['Veterinarian']
"Collin County, Texas",Coit Hedgcoxe Animal Hospital,33.088415999999995,-96.771111,['Veterinarian']
"Collin County, Texas",Animal Care Centre- Dr. Bobo,33.130124,-96.7889108,['Veterinarian']
"Collin County, Texas",Advanced Veterinary Care Of Plano,33.058273,-96.751889,['Veterinarian']
"Collin County, Texas",Parker Animal & Bird Clinic,33.041082,-96.733504,['Veterinarian']
"Collin County, Texas","Eye Source - Carey Brooks, OD",33.144573,-96.80535,['Optical Shop']
"Collin County, Texas",Sachse Veterinary Hospital,32.98850129818978,-96.57810666584321,['Veterinarian']
"Dallas County, Texas",Baylor University Medical Center,32.789929308093,-96.78046636562402,['Hospital']
"Dallas County, Texas",UT Southwestern Medical Center,32.81145572,-96.8392707,['Medical Center']
"Dallas County, Texas",Vasquez Family Medicine Clinic,32.80760629241731,-96.80888113435546,['Medical Center']
"Dallas County, Texas",UT Southwestern / Simmons Comprehensive Cancer Center,32.819902160274225,-96.84169834090073,['Medical Center']
"Dallas County, Texas",James W. Aston Ambulatory Care Center,32.812534639873014,-96.83893772281084,['Medical Center']
"Dallas County, Texas",Baylor Medical Center at Uptown,32.804262361964696,-96.79492091204322,['Medical Center']
"Dallas County, Texas",UT Southwestern Paul M. Bass Administrative & Clinical Center,32.823139366202604,-96.84627851907457,['Medical Center']
"Dallas County, Texas",The Carrell Clinic,32.87550113064637,-96.77118472185427,['Medical Center']
"Dallas County, Texas",Texas Health Presbyterian Hospital Dallas,32.88181303351843,-96.76300473694795,['Medical Center']
"Dallas County, Texas",Va Med Center Clinic 16,32.6943,-96.79003,['Medical Center']
"Dallas County, Texas",Medical and Surgical Clinic of Irving,32.8350339,-96.96208170000001,"[""Doctor's Office""]"
"Dallas County, Texas",UTSW Professional Building 1,32.817360417115985,-96.845124209104,['Medical Center']
"Dallas County, Texas",Baylor Scott & White Medical Center - Irving,32.8349739,-96.9611328,['Medical Center']
"Dallas County, Texas",Parkland Health & Hospital System,32.81302247247194,-96.83521245561522,['Hospital']
"Dallas County, Texas",Perot Building,32.881074880831825,-96.76412036805647,['Medical Center']
"Dallas County, Texas",Methodist Charlton Medical Center,32.6453975,-96.8764968,['Hospital']
"Dallas County, Texas",Dallas County Health & Human Services,32.80319151726198,-96.83539565329089,['Medical Center']
"Dallas County, Texas",Southwest Diagnostic Imaging Center,32.8831251,-96.7617858,['Medical Center']
"Dallas County, Texas",Christine D. Brown M.D. P.A.,32.79102659804327,-96.78053855895996,['Medical Center']
"Dallas County, Texas",Baylor Diagnostic Imaging Center,32.7911692,-96.7765869,['Medical Center']
"Dallas County, Texas",Medical Pavilion,32.79131673447188,-96.77740597548966,['Medical Center']
"Dallas County, Texas",American Health Imaging,32.791608000000004,-96.778216,['Medical Center']
"Dallas County, Texas",Tenet Healthcare Corporation,32.78521623216127,-96.80192112922668,['Medical Center']
"Dallas County, Texas","Walgreens Pharmacy at UT Southwestern Medical Center, POB 1",32.81732723755065,-96.84512883424759,['Pharmacy']
"Dallas County, Texas",Baylor Scott & White Pharmacy #111,32.79091108,-96.78134248,['Medical Center']
"Dallas County, Texas",Orthopedic Associates of Dallas,32.791275,-96.77752509999999,['Medical Center']
"Dallas County, Texas",Amelia Court Professional Building,32.80863723664252,-96.83506332104122,['Medical Center']
"Dallas County, Texas",Legacy counseling center,32.81391286156298,-96.79201136813563,['Medical Center']
"Dallas County, Texas",3500 Oak Lawn,32.811878998207284,-96.8053120019062,['Medical Center']
"Dallas County, Texas",Ambulatory Care Pavilion Dallas,32.806621598075,-96.83593478086765,['Medical Center']
"Dallas County, Texas",Bright Building,32.80848607706007,-96.83757305145264,['Medical Center']
"Dallas County, Texas",UTSW - Charles Sprague Bldg,32.81078189628574,-96.83741278103113,['Medical Center']
"Dallas County, Texas",Dallas Endoscopy Center,32.831295,-96.782117,['Medical Center']
"Dallas County, Texas",Lakewest Rehabilitation And Skilled Care,32.78525799667604,-96.86219399269578,['Medical Center']
"Dallas County, Texas",PrimaCare Medical Center,32.83619390813076,-96.75334809327491,['Medical Center']
"Dallas County, Texas",DeHaro-Saldivar Health Center,32.76466940823445,-96.87151735401204,['Medical Center']
"Dallas County, Texas",Prime Diagnostic Imaging,32.92352326661082,-96.78368662098747,['Medical Center']
"Dallas County, Texas",Northstar Healthcare,32.8207792552619,-96.84122160798447,['Medical Center']
"Dallas County, Texas",Texas Neurology,32.81285705896662,-96.75480405991979,"[""Doctor's Office""]"
"Dallas County, Texas",Simmons Ambulatory Surgical Center,32.80992885581102,-96.83388233184814,['Medical Center']
"Dallas County, Texas",Park Cities Surgery Center,32.84962,-96.78824,['Medical Center']
"Dallas County, Texas",Texas Medical Diagnostics,32.822081945843294,-96.86649197002659,['Medical Center']
"Dallas County, Texas",Callier Center for Communication Disorders,32.81328796315449,-96.84553884938313,['Medical Center']
"Dallas County, Texas",cardiolgy consultants of texas,32.78802490234375,-96.78087615966797,"[""Doctor's Office""]"
"Dallas County, Texas","Patrick W. Daly, MD",32.80381647502244,-96.81267937453518,"[""Doctor's Office""]"
"Dallas County, Texas",Plaza Medical Center,32.786464,-96.795152,"[""Doctor's Office""]"
"Dallas County, Texas",Baylor Scott & White Women’s Health Group,32.791108,-96.779509,"[""Doctor's Office""]"
"Dallas County, Texas",The Shoulder Center,32.79110753388407,-96.77777664125475,"[""Doctor's Office""]"
"Dallas County, Texas",Texas Dermatology Associates,32.791146999999995,-96.77753,"[""Doctor's Office""]"
"Dallas County, Texas",Baylor Medical Center,32.79123353434534,-96.77914680794908,"[""Doctor's Office""]"
"Dallas County, Texas",Dallas Associated Dermatologists,32.791270981404416,-96.77747594067398,"[""Doctor's Office""]"
"Dallas County, Texas",Baylor Headache Center at North Dallas,32.8723873,-96.77119410000002,['Medical Center']
"Dallas County, Texas",North Central Surgical Center,32.87510314804822,-96.77135154321422,['Medical Center']
"Dallas County, Texas",Golden Cross Academic Clinic,32.75870842206225,-96.82405037754043,"[""Doctor's Office""]"
"Dallas County, Texas",Quest Diagnostics,32.834750980718255,-96.70374711403834,['Medical Center']
"Dallas County, Texas",MINT dentistry | Uptown,32.79598702597229,-96.80291891098022,"[""Doctor's Office""]"
"Dallas County, Texas",Midway Hollow Pet Clinic,32.861417401596604,-96.85279333019015,['Medical Center']
"Dallas County, Texas",Professional 3 (PB3),32.881604976075074,-96.76088074180267,['Medical Center']
"Dallas County, Texas",Total Med Solutions,32.8846302,-96.7677172,['Medical Center']
"Dallas County, Texas",UT Southwestern Multi-specialty Clinic,32.81757811208181,-96.8466868582001,"[""Doctor's Office""]"
"Dallas County, Texas",Dallas Center For Pain,32.841479,-96.868763,['Medical Center']
"Dallas County, Texas",Uptown Physicians Group,32.81409340130965,-96.78963440851741,"[""Doctor's Office""]"
"Dallas County, Texas",Sammons Cancer Center,32.78838818365457,-96.77878164701418,['Hospital']
"Dallas County, Texas","Steven M. Pounders, M. D.",32.81191055059438,-96.80509284891735,"[""Doctor's Office""]"
"Dallas County, Texas",Baylor Family Medicine at Uptown,32.81624455882788,-96.79144286992809,"[""Doctor's Office""]"
"Dallas County, Texas",Lakewood Pediatrics,32.813245,-96.754352,"[""Doctor's Office""]"
"Dallas County, Texas",CSL Plasma,32.81454849243164,-96.6341323852539,['Medical Center']
"Dallas County, Texas",Dr. Alfonso Ramirez,32.74365,-96.841286,"[""Doctor's Office""]"
"Dallas County, Texas",Texas Oncology,32.91193,-96.773139,['Medical Center']
"Dallas County, Texas",Children's Medical Center Dallas,32.8095,-96.837669,"[""Doctor's Office""]"
"Dallas County, Texas",Majors Medical Service,32.830581284381104,-96.84116032298334,"[""Doctor's Office""]"
"Dallas County, Texas",Doctor Eyecare,32.818517,-96.812782,"[""Doctor's Office""]"
"Dallas County, Texas",Amelia Court Clinic,32.80878533787893,-96.83516188645176,"[""Doctor's Office""]"
"Dallas County, Texas",Children’s Health Cancer & Blood Disorders - Dallas,32.8095,-96.837669,"[""Doctor's Office""]"
"Dallas County, Texas",Lab Corp Medical City,32.91144259330053,-96.77342576952452,['Medical Center']
"Dallas County, Texas",Uptown Chiropractic,32.80242739383178,-96.80239477658012,['Chiropractor']
"Dallas County, Texas",North Dallas Shared Ministries,32.886941,-96.881016,['Medical Center']
"Dallas County, Texas",William P Clements Jr University Hospital,32.81915445,-96.84900334,['Hospital']
"Dallas County, Texas",UTSW Professional Building 2,32.81707110335788,-96.84491979509754,"[""Doctor's Office""]"
"Dallas County, Texas",Preferred Imaging Medical Center,32.820971,-96.84111999999999,"[""Doctor's Office""]"
"Dallas County, Texas",Southwest Family Medicines,32.83880613992007,-96.8681431352371,"[""Doctor's Office""]"
"Dallas County, Texas",American Best Care Hospice,32.92064812151656,-96.76647711335295,['Medical Center']
"Dallas County, Texas",T. Boone Pickens Hospice and Palliative Care Center,32.9212103,-96.7721191,['Medical Center']
"Dallas County, Texas",A Webb Roberts Hospital,32.78910442223555,-96.780525022696,['Hospital']
"Dallas County, Texas",Turtle Creek Eye Associates,32.814034,-96.800658,['Optical Shop']
"Dallas County, Texas",Children's Health Psychology - Dallas,32.82233127812602,-96.84741139411926,"[""Doctor's Office""]"
"Dallas County, Texas",Digestive Health Associates of Texas,32.64588125144738,-96.87630616128445,['Medical School']
"Dallas County, Texas",VA Medical Center,32.693895484750136,-96.79189806757698,['Hospital']
"Dallas County, Texas",Highland Park Spine and Sports Medicine,32.84957226525276,-96.78814164253372,"[""Doctor's Office""]"
"Dallas County, Texas",Dermatology & Skin Cancer Surgery Center - Dallas,32.876779,-96.7606533,"[""Doctor's Office""]"
"Dallas County, Texas",Total Eyecare,32.630484425713334,-96.90155982971191,['Medical Center']
"Dallas County, Texas",Medical City Healthcare,32.92819910109974,-96.81882273191064,['Medical Center']
"Dallas County, Texas",Solace Counseling,32.82445,-96.861471,"[""Doctor's Office""]"
"Dallas County, Texas",Our Children's House Dallas,32.826034,-96.869845,"[""Doctor's Office""]"
"Dallas County, Texas",MedPoint Family Medicine,32.88849244353327,-96.77162693673861,"[""Doctor's Office""]"
"Dallas County, Texas",Baylor Scott & White Direct Care,32.8628496,-96.80704840000001,"[""Doctor's Office""]"
"Dallas County, Texas",Dallas Nephrology Associates,32.832552,-96.87167099999999,"[""Doctor's Office""]"
"Dallas County, Texas",Methodist Dallas Medical Center,32.7604246,-96.8257788,['Hospital']
"Dallas County, Texas",Rejuvenex Medical,32.89435685788461,-96.75225081843074,"[""Doctor's Office""]"
"Dallas County, Texas",Minimally Invasive Spine Institute,32.88818,-96.76857,"[""Doctor's Office""]"
"Dallas County, Texas",Oliver Peoples,32.86868,-96.77363,"[""Doctor's Office""]"
